URL,Người bán,Loại người bán,Số phòng ngủ,Hướng,Kiểu nhà,Giá,Giá mỗi m2,Diện tích,Giấy tờ pháp lý,Số phòng vệ sinh,Tình trạng nội thất,Số tầng,Đường/Phố,Phường/Xã/Thị trấn,Quận/Huyện,Thành phố
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/125710085.htm,Nguyễn Thị Hiển,Môi Giới,3,Không rõ,"Nhà ngõ, hẻm",6500,162.5,40,Đã có sổ,3,Nội thất đầy đủ,4,Đường Thụy Phương,Phường Thụy Phương,Quận Bắc Từ Liêm,Hà Nội
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/125779549.htm,anh Trường,Cá nhân,2,Không rõ,Chung cư,2700,38.57,70,Sổ hồng riêng,2,Không rõ,0,kdt thanh hà,Phường Phú Lương,Quận Hà Đông,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/125779343.htm#px=SR-special_display_ad-[PO-1][PL-default],Dương Nhật Phương,Môi Giới,3,Không rõ,"Nhà ngõ, hẻm",7180,247.59,29,Đã có sổ,4,Nội thất đầy đủ,5,Phố Minh Khai,Phường Minh Khai,Quận Hai Bà Trưng,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/125709781.htm,Khiem Pham,Môi Giới,4,Không rõ,"Nhà ngõ, hẻm",13989,341.22,41,Đã có sổ,5,Nội thất đầy đủ,5,Đường Bưởi,Phường Vĩnh Phúc,Quận Ba Đình,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/125779167.htm,thành,Môi Giới,3,Không rõ,"Nhà ngõ, hẻm",6900,191.67,36,Đã có sổ,4,Nội thất đầy đủ,6,Đường Thạch Bàn,Phường Thạch Bàn,Quận Long Biên,Hà Nội
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/125778582.htm,Quỳnh Hoa,Môi Giới,2,Không rõ,"Tập thể, cư xá",3800,63.33,60,Sổ hồng riêng,Không rõ,Không rõ,0,Phố Tạ Quang Bửu,Phường Bách Khoa,Quận Hai Bà Trưng,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/124941619.htm,Nguyễn văn Hưng,Cá nhân,10+,Không rõ,"Nhà mặt phố, mặt tiền",12300,180.88,68,Đã có sổ,4,Nội thất đầy đủ,3,Cổ Linh,Phường Long Biên,Quận Long Biên,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/125779179.htm,Trung Kiên,Môi Giới,4,Không rõ,"Nhà mặt phố, mặt tiền",64000,400,160,Đã có sổ,4,Nội thất đầy đủ,4,Phố Giảng Võ,Phường Giảng Võ,Quận Ba Đình,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/125778901.htm,Hồng Mây,Môi Giới,3,Không rõ,"Nhà ngõ, hẻm",7460,177.62,42,Đã có sổ,4,Nội thất đầy đủ,5,Phố Hào Nam,Phường Ô Chợ Dừa,Quận Đống Đa,Hà Nội
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/125778499.htm,Phú Lê,Môi Giới,Không rõ,Không rõ,Đất thổ cư,4700,94,50,Đã có sổ,Không rõ,Không rõ,0,Phố Trinh Lương,Phường Phú Lương,Quận Hà Đông,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/125778457.htm,Nguyễn Như Dần,Môi Giới,4,Không rõ,"Nhà ngõ, hẻm",8850,205.81,43,Đã có sổ,Không rõ,Nội thất đầy đủ,5,Phố Thái Thịnh,Phường Thịnh Quang,Quận Đống Đa,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/125392818.htm#px=SR-special_display_ad-[PO-1][PL-default],Mạnh Đức Lê,Môi Giới,3,Không rõ,"Nhà ngõ, hẻm",7000,233.33,30,Đã có sổ,4,Không rõ,0,Phố Láng Hạ,Phường Thành Công,Quận Ba Đình,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/125778310.htm,Nguyễn Thị Hiển,Môi Giới,3,Không rõ,"Nhà ngõ, hẻm",4950,198,25,Đã có sổ,3,Nội thất đầy đủ,4,Đường An Dương Vương,Phường Phú Thượng,Quận Tây Hồ,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/124263370.htm#px=SR-special_display_ad-[PO-1][PL-default],Mạnh Đức Lê,Môi Giới,4,Không rõ,"Nhà ngõ, hẻm",8000,195.12,41,Đã có sổ,3,Không rõ,0,Phố Pháo Đài Láng,Phường Láng Thượng,Quận Đống Đa,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/124661483.htm,Nguyễn Thị Hiển,Môi Giới,3,Không rõ,"Nhà ngõ, hẻm",5200,148.57,35,Đã có sổ,3,Không rõ,0,Đường Tân Xuân,Phường Xuân Đỉnh,Quận Bắc Từ Liêm,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/125687125.htm,Thái Thanh Huyền,Cá nhân,4,Không rõ,Nhà phố liền kề,12800,250.98,51,Đã có sổ,3,Nội thất đầy đủ,4,Yên Lạc,Phường Thanh Lương,Quận Hai Bà Trưng,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/125089079.htm,Nguyễn Thị Hiển,Môi Giới,5,Không rõ,"Nhà ngõ, hẻm",6500,162.5,40,Đã có sổ,5,Nội thất đầy đủ,0,Đường Đại Cát,Phường Liên Mạc,Quận Bắc Từ Liêm,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/125778251.htm,Thúy Hồng,Môi Giới,3,Không rõ,"Nhà ngõ, hẻm",5800,152.63,38,Đã có sổ,2,Nội thất đầy đủ,3,Phố Nguyễn Khuyến,Phường Văn Miếu,Quận Đống Đa,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/125778206.htm,Ngô Phương Anh,Môi Giới,3,Không rõ,"Nhà ngõ, hẻm",3100,103.33,30,Sổ chung / công chứng vi bằng,2,Không rõ,3,Phố Vĩnh Hưng,Phường Vĩnh Hưng,Quận Hoàng Mai,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/125778137.htm,Thúy Hồng,Môi Giới,3,Không rõ,"Nhà ngõ, hẻm",4990,134.86,37,Đã có sổ,3,Nội thất đầy đủ,3,Ngõ Chợ Khâm Thiên,Phường Khâm Thiên,Quận Đống Đa,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/125501284.htm,Trần Thu Thủy,Môi Giới,2,Không rõ,"Nhà ngõ, hẻm",2500,55.56,45,Đã có sổ,2,Hoàn thiện cơ bản,1,Ngõ Văn Chương,Phường Văn Chương,Quận Đống Đa,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/125289448.htm,Lê Long BĐS Thông Tin Chuẩn,Môi Giới,6,Không rõ,"Nhà ngõ, hẻm",18600,338.18,55,Đã có sổ,4,Nội thất cao cấp,6,Phố Hoàng Văn Thái,Phường Khương Mai,Quận Thanh Xuân,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/123422379.htm,Lê Long BĐS Thông Tin Chuẩn,Môi Giới,4,Không rõ,"Nhà ngõ, hẻm",12500,277.78,45,Đã có sổ,Không rõ,Nội thất cao cấp,5,Phố Hoàng Văn Thái,Phường Khương Mai,Quận Thanh Xuân,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/123449040.htm,Lê Long BĐS Thông Tin Chuẩn,Môi Giới,4,Không rõ,"Nhà ngõ, hẻm",11500,287.5,40,Đã có sổ,4,Nội thất cao cấp,5,Phố Vương Thừa Vũ,Phường Khương Mai,Quận Thanh Xuân,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/125778109.htm,Trung Kiên,Môi Giới,3,Không rõ,"Nhà mặt phố, mặt tiền",28800,374.03,77,Đã có sổ,3,Hoàn thiện cơ bản,3,Phố Kim Mã Thượng,Phường Liễu Giai,Quận Ba Đình,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/123312163.htm,Lê Long BĐS Thông Tin Chuẩn,Môi Giới,3,Không rõ,Nhà phố liền kề,15500,206.67,75,Đã có sổ,3,Nội thất cao cấp,4,Phố Hoàng Văn Thái,Phường Khương Mai,Quận Thanh Xuân,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/125777823.htm,Thanh Lam,Môi Giới,5,Không rõ,"Nhà ngõ, hẻm",7450,186.25,40,Đã có sổ,Không rõ,Không rõ,0,Phố Đại La,Phường Trương Định,Quận Hai Bà Trưng,Hà Nội
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/125777584.htm#px=SR-special_display_ad-[PO-1][PL-default],Hoài Thu,Môi Giới,2,Không rõ,Chung cư,8700,76.32,114,Sổ hồng riêng,Không rõ,Không rõ,0,Đường Nguyễn Hoàng Tôn,Phường Xuân Đỉnh,Quận Bắc Từ Liêm,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/125777957.htm,Trung Kiên,Môi Giới,4,Không rõ,"Nhà ngõ, hẻm",16200,405,40,Đã có sổ,4,Nội thất đầy đủ,4,Nguyễn Văn Huyên,Phường Nghĩa Tân,Quận Cầu Giấy,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/125777652.htm#px=SR-special_display_ad-[PO-1][PL-default],Hoài Thu,Môi Giới,7,Không rõ,"Nhà ngõ, hẻm",11800,262.22,45,Đã có sổ,Không rõ,Nội thất đầy đủ,5,Đường Xuân La,Phường Xuân La,Quận Tây Hồ,Hà Nội
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/125777365.htm,Gia Thịnh,Môi Giới,Không rõ,Không rõ,Đất thổ cư,1650,41.25,40,Đã có sổ,Không rõ,Không rõ,0,Liên xã,Xã Thư Phú,Huyện Thường Tín,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/125777352.htm,Nguyễn Lan Hương,Môi Giới,5,Không rõ,"Nhà ngõ, hẻm",8500,212.5,40,Đã có sổ,5,Nội thất đầy đủ,5,Phố Phan Đình Giót,Phường La Khê,Quận Hà Đông,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/125775733.htm#px=SR-special_display_ad-[PO-1][PL-default],Hoài Thu,Môi Giới,6,Không rõ,"Nhà ngõ, hẻm",9000,272.73,33,Đã có sổ,Không rõ,Nội thất đầy đủ,0,Đường Xuân Đỉnh,Phường Xuân Đỉnh,Quận Bắc Từ Liêm,Hà Nội
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/125777363.htm,Hoàng Phong,Cá nhân,Không rõ,Không rõ,Đất thổ cư,5190,115.33,45,Đã có sổ,Không rõ,Không rõ,0,Đường Phúc Lợi,Phường Phúc Lợi,Quận Long Biên,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/125777193.htm,trọng,Môi Giới,4,Không rõ,"Nhà ngõ, hẻm",3350,90.54,37,Đã có sổ,Không rõ,Không rõ,4,quốc lộ 6,Phường Yên Nghĩa,Quận Hà Đông,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/125777069.htm,Chiên Nguyễn,Môi Giới,6,Không rõ,"Nhà ngõ, hẻm",11800,262.22,45,Đã có sổ,5,Nội thất cao cấp,5,Xuân La,Phường Xuân La,Quận Tây Hồ,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/125777111.htm,KHO BĐS DUY THÀNH,Chuyên trang môi giới,3,Không rõ,"Nhà ngõ, hẻm",6950,231.67,30,Đã có sổ,4,Không rõ,5,Phố Bạch Mai,Phường Bạch Mai,Quận Hai Bà Trưng,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/125777347.htm,Đoàn Thị Phuong,Môi Giới,5,Không rõ,"Nhà ngõ, hẻm",6900,66.99,103,Không có sổ,Không rõ,Không rõ,0,Đường Chiến Thắng,Phường Văn Quán,Quận Hà Đông,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/125777098.htm,Lê Du,Môi Giới,5,Không rõ,"Nhà ngõ, hẻm",11300,205.45,55,Đã có sổ,3,Nội thất cao cấp,4,Kim Mã,Phường Kim Mã,Quận Ba Đình,Hà Nội
https://www.nhatot.com/mua-ban-dat-huyen-thuong-tin-ha-noi/125776830.htm,Gia Thịnh,Môi Giới,Không rõ,Không rõ,Đất thổ cư,1730,43.25,40,Đã có sổ,Không rõ,Không rõ,0,Liên xã,Xã Thư Phú,Huyện Thường Tín,Hà Nội
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/125777055.htm,Tú Nguyễn,Cá nhân,2,Hướng Bắc,Chung cư,3750,63.56,59,Đang chờ sổ,2,Nội thất đầy đủ,0,Tân Xuân,Phường Đông Ngạc,Quận Bắc Từ Liêm,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/125777023.htm,Hạnh Bùi,Môi Giới,4,Không rõ,"Nhà ngõ, hẻm",7500,231.84,32.35,Đã có sổ,Không rõ,Không rõ,0,Đường Cầu Giấy,Phường Dịch Vọng,Quận Cầu Giấy,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/125776913.htm,Lê Lư,Môi Giới,6,Không rõ,"Nhà mặt phố, mặt tiền",48000,240,200,Đã có sổ,Không rõ,Không rõ,0,Văn Phú,Phường La Khê,Quận Hà Đông,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/125308338.htm#px=SR-special_display_ad-[PO-1][PL-default],Phạm Thị Hồng Nhung,Môi Giới,6,Không rõ,"Nhà ngõ, hẻm",8400,200,42,Đã có sổ,4,Nội thất đầy đủ,5,Phố Dương Quảng Hàm,Phường Quan Hoa,Quận Cầu Giấy,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/125776772.htm,Nguyễn  Huế,Môi Giới,3,Không rõ,"Nhà ngõ, hẻm",9150,240.79,38,Đã có sổ,Không rõ,Nội thất đầy đủ,4,Lê trọng tấn,Phường Định Công,Quận Hoàng Mai,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/125409842.htm#px=SR-special_display_ad-[PO-1][PL-default],Phạm Thị Hồng Nhung,Môi Giới,4,Không rõ,"Nhà ngõ, hẻm",9550,265.28,36,Đã có sổ,4,Nội thất đầy đủ,6,Phố Yên Hòa,Phường Yên Hoà,Quận Cầu Giấy,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/125419233.htm#px=SR-special_display_ad-[PO-1][PL-default],Phạm Thị Hồng Nhung,Môi Giới,9,Không rõ,"Nhà ngõ, hẻm",9500,197.92,48,Đã có sổ,6+,Nội thất đầy đủ,5,Đường Trần Cung,Phường Cổ Nhuế 1,Quận Bắc Từ Liêm,Hà Nội
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/125776768.htm,Nguyễn Như,Môi Giới,2,Không rõ,Chung cư,3550,54.62,65,Sổ hồng riêng,Không rõ,Không rõ,0,Phố Phương Mai,Phường Phương Mai,Quận Đống Đa,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/125308348.htm#px=SR-special_display_ad-[PO-1][PL-default],Phạm Thị Hồng Nhung,Môi Giới,4,Không rõ,"Nhà ngõ, hẻm",8600,159.26,54,Đã có sổ,3,Nội thất đầy đủ,4,Đường Xuân Đỉnh,Phường Xuân Đỉnh,Quận Bắc Từ Liêm,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/122295441.htm#px=SR-special_display_ad-[PO-1][PL-default],Quoc Tri BĐS Thổ cư,Môi Giới,4,Không rõ,"Nhà ngõ, hẻm",6700,159.52,42,Đã có sổ,4,Không rõ,0,Phố Lụa,Phường Vạn Phúc,Quận Hà Đông,Hà Nội
https://www.nhatot.com/mua-ban-dat-huyen-hoai-duc-ha-noi/125776698.htm#px=SR-special_display_ad-[PO-1][PL-default],Lê Tuyết,Môi Giới,Không rõ,Không rõ,Đất thổ cư,8800,176,50,Đã có sổ,Không rõ,Không rõ,0,Bắc Lai xá,Xã Kim Chung,Huyện Hoài Đức,Hà Nội
https://www.nhatot.com/mua-ban-dat-quan-hoang-mai-ha-noi/123977750.htm,tuyển,Cá nhân,Không rõ,Không rõ,Đất thổ cư,5400,125.58,43,Đã có sổ,Không rõ,Không rõ,0,Đường Nguyễn Khoái,Phường Thanh Trì,Quận Hoàng Mai,Hà Nội
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/125464095.htm,MR Sinh,Môi Giới,Không rõ,Không rõ,Đất thổ cư,3200,66.67,48,Đã có sổ,Không rõ,Không rõ,0,mai lâm,Xã Mai Lâm,Huyện Đông Anh,Hà Nội
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/125776649.htm,Hạnh Bùi,Môi Giới,4,Không rõ,"Nhà ngõ, hẻm",12500,284.09,44,Đã có sổ,Không rõ,Không rõ,0,Lê Trọng Tấn,Phường Khương Trung,Quận Thanh Xuân,Hà Nội
